x	y	xdot	ydot	theta	thetadot	cl	cr
1.036498737335205078e+01	1.964567184448242188e+01	7.815301418304443359e-01	-9.071158409118652344e+00	-1.991811543703079224e-01	-2.964980602264404297e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.037862968444824219e+01	1.949391937255859375e+01	8.185824155807495117e-01	-9.104884147644042969e+00	-2.039302587509155273e-01	-2.849464118480682373e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.039293766021728516e+01	1.934176635742187500e+01	8.585290908813476562e-01	-9.128972053527832031e+00	-2.084709554910659790e-01	-2.724423110485076904e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.040795707702636719e+01	1.918936157226562500e+01	9.012342691421508789e-01	-9.144015312194824219e+00	-2.127890288829803467e-01	-2.590875625610351562e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.042373180389404297e+01	1.903684806823730469e+01	9.465533494949340820e-01	-9.150569915771484375e+00	-2.168719917535781860e-01	-2.449809610843658447e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.044030380249023438e+01	1.888435745239257812e+01	9.943339228630065918e-01	-9.149164199829101562e+00	-2.207089066505432129e-01	-2.302179783582687378e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.045771121978759766e+01	1.873201560974121094e+01	1.044417977333068848e+00	-9.140297889709472656e+00	-2.242905497550964355e-01	-2.148899585008621216e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.047598838806152344e+01	1.857993888854980469e+01	1.096642971038818359e+00	-9.124438285827636719e+00	-2.276086360216140747e-01	-1.990846246480941772e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.049516677856445312e+01	1.842823028564453125e+01	1.150730967521667480e+00	-9.102395057678222656e+00	-2.306572645902633667e-01	-1.829133629798889160e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.051527881622314453e+01	1.827699851989746094e+01	1.206738114356994629e+00	-9.073848724365234375e+00	-2.334306389093399048e-01	-1.663963049650192261e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.053635025024414062e+01	1.812633323669433594e+01	1.264283061027526855e+00	-9.039886474609375000e+00	-2.359249740839004517e-01	-1.496600657701492310e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.055840492248535156e+01	1.797632408142089844e+01	1.323283910751342773e+00	-9.000589370727539062e+00	-2.381374984979629517e-01	-1.327507048845291138e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.058146476745605469e+01	1.782705307006835938e+01	1.383586287498474121e+00	-8.956261634826660156e+00	-2.400663197040557861e-01	-1.157288178801536560e-01	0.000000000000000000e+00	0.000000000000000000e+00
